source_system,incident_id,report_date,year,state,system_type,cause_text,type_of_disturbance,customers_affected,fatalities,injuries,property_damage_usd,control_telecom_categories,control_or_telecom_involved
PHMSA,20160309,9/21/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160306,9/19/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160305,9/19/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160300,9/14/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160308,9/20/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160290,9/9/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160302,9/15/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160303,9/16/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160297,9/13/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160301,9/15/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160296,9/13/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160299,9/14/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160291,9/12/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160287,9/9/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160293,9/12/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160298,9/14/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160295,9/12/2016,2016,,hazardous_liquid,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160288,9/9/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160292,9/12/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20170302,9/22/2017,2017,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,4.0,,not control-system/telecom related,False
PHMSA,20160294,9/12/2016,2016,,hazardous_liquid,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160286,9/8/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160289,9/9/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160279,9/6/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160273,9/1/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160283,9/7/2016,2016,,hazardous_liquid,OTHER ACCIDENT CAUSE,OTHER ACCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160285,9/8/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160282,9/7/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160281,9/7/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160280,9/6/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160278,9/3/2016,2016,,hazardous_liquid,OTHER ACCIDENT CAUSE,OTHER ACCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160269,8/31/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160277,9/2/2016,2016,,hazardous_liquid,OTHER ACCIDENT CAUSE,OTHER ACCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160271,8/31/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160275,9/2/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160274,9/1/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160267,8/29/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160261,8/23/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160270,8/31/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160268,8/30/2016,2016,,hazardous_liquid,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160266,8/29/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160243,8/5/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160304,9/19/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160264,8/26/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160265,7/28/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160262,8/23/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160258,8/23/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160263,8/24/2016,2016,,hazardous_liquid,OTHER ACCIDENT CAUSE,OTHER ACCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160260,8/23/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160255,8/16/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160259,8/23/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160257,8/19/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160253,8/16/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160256,8/18/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160245,8/9/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160252,8/12/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160254,8/16/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160249,8/11/2016,2016,,hazardous_liquid,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160244,8/5/2016,2016,,hazardous_liquid,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160246,8/9/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160250,8/11/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160248,8/11/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160247,8/11/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160251,8/12/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160242,8/4/2016,2016,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160240,8/2/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160222,7/14/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160241,8/3/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160238,7/29/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160237,7/29/2016,2016,,hazardous_liquid,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160233,7/21/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160227,7/19/2016,2016,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160236,7/28/2016,2016,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160235,7/25/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160232,7/20/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160234,7/21/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160230,7/20/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160226,7/15/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160231,7/20/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160206,6/30/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160228,7/19/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160224,7/15/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160225,7/15/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160223,7/14/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160199,6/28/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160221,7/13/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160220,7/12/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160217,7/8/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160218,7/8/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160216,7/8/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160213,7/6/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160215,7/6/2016,2016,,hazardous_liquid,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160209,7/1/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160214,7/6/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160190,6/21/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160212,7/6/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160202,6/29/2016,2016,,hazardous_liquid,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160194,6/23/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160210,7/1/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160196,6/24/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160208,6/30/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160201,6/29/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160204,6/30/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160207,6/30/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160205,6/30/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160203,6/29/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160192,6/22/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160198,6/27/2016,2016,,hazardous_liquid,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160229,7/20/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160189,6/20/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160197,6/24/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160193,6/23/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160195,6/23/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160191,6/21/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160187,6/17/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160186,6/16/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160188,6/18/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160184,6/15/2016,2016,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160180,6/14/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160185,6/16/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160182,6/14/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160183,6/14/2016,2016,,hazardous_liquid,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160179,6/13/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160181,6/14/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160173,6/6/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160159,5/25/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160177,6/8/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160176,6/8/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160178,6/9/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160174,6/6/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160172,6/6/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160175,6/7/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160166,6/2/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160171,6/3/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160170,6/3/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160165,6/1/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160168,6/3/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160169,6/3/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160161,5/31/2016,2016,,hazardous_liquid,OTHER ACCIDENT CAUSE,OTHER ACCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160167,6/3/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160162,5/31/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160164,5/31/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160151,5/19/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160160,5/26/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160147,5/17/2016,2016,,hazardous_liquid,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160158,5/25/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160156,5/24/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160142,5/11/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160150,5/18/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160154,5/19/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160155,5/20/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160149,5/17/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160125,4/25/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160416,12/15/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160153,5/19/2016,2016,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160152,5/19/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160146,5/16/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160144,5/13/2016,2016,,hazardous_liquid,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160138,5/4/2016,2016,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160141,5/11/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160145,5/13/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160143,5/11/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160136,5/3/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160129,4/29/2016,2016,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160140,5/9/2016,2016,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160139,5/5/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20170105,3/28/2017,2017,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160121,4/21/2016,2016,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160137,5/3/2016,2016,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160135,5/2/2016,2016,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160130,4/29/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160122,4/22/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160134,5/2/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160128,4/27/2016,2016,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20160126,4/26/2016,2016,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
